tx_id,tx_size,tx_fee
83839,217,3748
83840,301,4476
83841,691,5315
83842,373,5923
83843,265,6062
83844,865,7076
83845,926,1104
83846,979,9247
83847,442,2359
83848,377,5270
83849,616,3934
83850,167,1178
83851,959,6424
83852,922,5033
83853,861,6462
83854,677,2137
83855,832,4009
83856,214,8877
83857,711,6063
83858,405,7993
83859,218,8528
83860,299,3285
83861,618,7149
83862,260,5305
83863,508,1265
83864,527,2656
83865,472,6391
83866,127,9857
83867,782,6995
83868,264,8470
83869,481,8967
83870,487,8634
83871,289,6855
83872,821,7588
83873,417,1618
83874,975,6371
83875,943,3002
83876,620,8760
83877,666,5240
83878,507,1940
83879,284,4741
83880,765,6597
83881,497,8140
83882,766,3386
83883,982,4892
83884,854,9664
83885,200,2476
83886,466,7977
83887,551,8582
83888,657,5074
83889,116,3621
83890,552,5743
83891,681,8382
83892,554,7862
83893,744,1997
83894,742,3060
83895,887,2147
83896,227,8125
83897,331,3890
83898,501,8608
83899,166,6895
83900,127,8167
83901,141,8041
83902,898,2644
83903,391,3885
83904,342,9613
83905,319,2118
83906,263,5221
83907,180,2064
83908,672,2642
83909,321,9024
83910,257,5091
83911,940,9017
83912,434,8594
83913,913,7691
83914,941,9520
83915,842,4115
83916,318,7116
83917,922,5023
83918,431,4226
83919,932,7433
83920,455,4996
83921,194,2930
83922,208,1095
83923,906,9965
83924,571,2497
83925,696,3594
83926,527,9426
83927,733,5588
83928,496,4726
83929,189,2178
83930,927,6666
83931,524,7623
83932,910,4973
83933,301,5629
83934,306,7240
83935,293,2397
83936,386,8808
83937,517,2364
83938,201,5871
83939,543,8498
83940,801,7594
83941,177,4293
83942,410,8617
83943,303,4548
83944,197,5303
83945,954,9116
83946,375,7476
83947,253,9415
83948,650,2822
83949,128,5275
83950,126,6014
83951,407,5981
83952,531,9765
83953,143,4981
83954,281,2364
83955,161,9417
83956,522,3588
83957,464,9964
83958,476,8468
83959,267,6688
83960,493,5239
83961,125,3060
83962,541,7512
83963,450,8179
83964,259,6041
83965,756,7640
83966,565,3404
83967,851,5028
83968,472,1450
83969,777,9169
83970,239,4020
83971,151,1040
83972,461,4079
83973,379,6259
83974,886,3508
83975,681,5298
83976,950,9288
83977,547,1075
83978,710,6783
83979,676,7845
83980,459,1691
83981,111,3875
83982,106,1755
83983,516,1022
83984,714,9962
83985,797,7001
83986,617,4450
83987,129,9787
83988,291,2595
83989,707,7896
83990,461,2213
83991,783,5967
83992,410,4697
83993,491,3547
83994,992,7758
83995,117,5769
83996,455,3098
83997,675,8320
83998,813,6146
83999,929,4615
84000,471,5967
84001,578,5380
84002,117,7997
84003,503,8030
84004,735,7524
84005,544,5189
84006,657,6924
84007,478,8212
84008,259,6938
84009,329,6829
84010,697,1266
84011,539,8186
84012,632,8844
84013,665,8247
84014,184,5973
84015,527,5423
84016,527,2610
84017,535,2398
84018,281,1021
84019,680,7595
84020,646,3333
84021,618,4499
84022,266,6583
84023,816,6910
84024,612,8373
84025,835,2031
84026,356,4264
84027,385,6764
84028,786,2460
84029,331,5890
84030,484,9532
84031,112,4373
84032,112,2399
84033,616,4095
84034,361,4781
84035,594,6940
84036,816,8016
84037,971,8548
84038,999,5017
84039,785,3589
84040,113,9691
84041,975,8572
84042,611,4214
84043,923,6043
84044,366,2523
84045,319,4375
84046,228,1422
84047,663,6181
84048,286,1384
84049,136,8109
84050,441,9070
84051,901,2265
84052,861,4222
84053,135,8309
84054,651,9896
84055,671,8433
84056,945,3174
84057,258,8125
84058,317,9007
84059,878,7622
84060,133,7737
84061,392,4303
84062,405,9071
84063,104,7430
84064,751,8962
84065,557,4858
84066,432,3348
84067,581,6230
84068,756,7855
84069,116,8622
84070,733,4443
84071,601,8050
84072,439,7772
84073,870,3512
84074,493,9537
84075,926,2251
84076,832,2765
84077,466,8109
84078,820,6872
84079,521,1742
84080,980,6394
84081,585,2997
84082,572,8489
84083,905,3082
84084,242,1535
84085,975,2362
84086,603,9985
84087,241,8012
84088,967,6973
84089,846,6117
84090,676,1648
84091,212,1287
84092,261,1250
84093,930,3104
84094,382,9018
84095,958,3276
84096,283,5258
84097,608,5020
84098,246,6446
84099,842,5411
84100,919,7057
84101,364,9743
84102,898,8677
84103,210,2002
84104,862,4105
84105,404,6902
84106,893,6612
84107,817,3493
84108,124,9694
84109,558,1717
84110,118,8124
84111,907,7368
84112,414,1307
84113,429,9569
84114,577,6425
84115,853,8161
84116,414,6855
84117,343,7459
84118,396,7911
84119,702,5903
84120,262,3029
84121,936,5854
84122,211,7481
84123,999,7712
84124,823,7993
84125,859,2541
84126,195,7542
84127,643,5783
84128,904,2578
84129,972,7831
84130,584,2011
84131,617,2116
84132,545,5787
84133,586,5919
84134,710,3248
84135,560,3716
84136,831,4157
84137,825,3406
84138,513,6904
84139,581,2977
84140,584,6694
84141,653,4651
84142,736,8640
84143,371,4247
84144,270,2679
84145,410,9337
84146,966,2227
84147,294,4663
84148,533,4368
84149,319,8248
84150,857,4355
84151,944,7584
84152,721,2379
84153,866,5814
84154,598,8152
84155,178,4188
84156,254,5881
84157,247,6895
84158,458,2638
84159,875,5579
84160,194,1130
84161,194,5827
84162,480,8649
84163,945,9076
84164,141,1107
84165,934,7001
84166,642,9897
84167,407,8603
84168,587,7047
84169,164,7211
84170,951,3515
84171,642,7883
84172,374,7187
84173,233,8059
84174,560,3698
84175,450,4980
84176,222,4180
84177,278,6341
84178,695,1515
84179,835,7004
84180,668,6628
84181,605,5350
84182,809,7090
84183,146,3542
84184,327,7703
84185,357,8996
84186,624,4865
84187,570,7970
84188,566,3250
84189,216,6707
84190,282,2060
84191,413,2557
84192,926,2066
84193,368,5861
84194,230,7209
84195,337,4056
84196,268,6976
84197,842,8011
84198,749,5297
84199,868,6248
84200,204,1966
84201,437,3678
84202,200,7799
84203,156,1230
84204,466,1534
84205,468,1371
84206,995,3095
84207,746,4674
84208,253,9534
84209,605,3928
84210,728,1687
84211,549,3442
84212,395,8769
84213,738,4021
84214,235,7124
84215,617,8978
84216,787,8562
84217,126,8263
84218,917,7017
84219,946,3902
84220,558,4431
84221,359,2427
84222,315,4166
84223,850,4897
84224,114,8370
84225,457,9494
84226,378,2050
84227,284,9681
84228,201,1142
84229,796,3417
84230,987,6035
84231,435,4148
84232,322,3496
84233,195,7151
84234,663,9133
84235,955,1163
84236,451,9325
84237,143,5689
84238,491,9652
84239,923,2435
84240,500,2158
84241,681,7083
84242,282,7386
84243,533,3627
84244,354,9771
84245,431,6893
84246,116,6863
84247,931,7080
84248,212,9406
84249,497,4622
84250,752,4705
84251,498,2796
84252,360,1977
84253,423,8272
84254,180,6460
84255,913,4972
84256,316,9282
84257,527,4715
84258,967,5057
84259,845,2297
84260,397,3097
84261,341,7028
84262,843,4749
84263,335,7833
84264,185,6604
84265,307,5525
84266,587,5027
84267,910,4197
84268,665,6752
84269,662,7790
84270,714,5009
84271,386,6507
84272,592,8490
84273,588,7195
84274,179,4500
84275,419,8963
84276,344,4305
84277,675,9779
84278,343,6279
84279,379,2734
84280,511,5603
84281,374,5835
84282,326,5930
84283,776,6104
84284,866,9022
84285,834,3934
84286,597,3299
84287,116,7566
84288,826,6083
84289,831,6485
84290,179,3748
84291,185,5028
84292,188,4006
84293,355,3041
84294,978,7651
84295,550,4408
84296,754,9767
84297,258,7614
84298,201,9383
84299,115,9561
84300,578,3101
84301,773,1410
84302,973,3043
84303,328,4868
84304,434,2964
84305,666,7199
84306,481,3637
84307,401,8644
84308,692,7656
84309,323,7055
84310,978,7087
84311,971,9490
84312,860,1028
84313,600,5633
84314,301,5558
84315,553,8763
84316,243,9219
84317,520,2529
84318,590,3854
84319,193,7947
84320,277,6406
84321,579,3076
84322,758,2910
84323,754,4841
84324,830,9306
84325,375,8122
84326,753,2074
84327,417,6006
84328,887,4017
84329,873,4709
84330,565,2318
84331,304,4062
84332,823,7998
84333,146,1339
84334,318,1583
84335,932,1718
84336,888,7191
84337,502,8224
84338,850,5385
84339,191,9456
84340,596,7278
84341,663,4089
84342,666,5563
84343,939,8493
84344,227,9076
84345,666,5636
84346,856,2675
84347,105,2721
84348,364,9312
84349,502,6173
84350,218,4857
84351,366,6369
84352,943,1791
84353,386,5622
84354,555,6197
84355,358,1502
84356,997,9433
84357,209,4722
84358,691,7885
84359,575,7775
84360,933,3034
84361,601,1041
84362,470,3434
84363,253,8737
84364,588,6752
84365,742,8991
84366,883,6990
84367,319,5526
84368,833,7935
84369,764,9075
84370,691,7860
84371,203,5346
84372,519,5875
84373,209,9291
84374,142,7685
84375,356,4232
84376,121,9047
84377,887,2603
84378,701,9071
84379,179,5438
84380,991,9911
84381,439,3186
84382,873,2614
84383,102,9300
84384,783,7898
84385,727,7761
84386,294,6785
84387,957,4416
84388,862,8922
84389,743,6667
84390,769,5673
84391,949,3620
84392,218,7914
84393,253,1546
84394,445,8881
84395,173,3480
84396,460,1783
84397,825,1726
84398,997,5319
84399,987,5646
84400,813,6395
84401,190,4663
84402,855,3539
84403,815,4760
84404,282,7451
84405,213,7882
84406,516,7138
84407,862,3739
84408,858,9222
84409,166,1799
84410,838,3679
84411,412,5458
84412,909,4565
84413,745,5898
84414,837,9585
84415,466,8542
84416,927,8743
84417,731,8530
84418,324,5869
84419,710,9177
84420,632,4631
84421,388,6487
84422,140,3916
84423,379,5908
84424,705,2594
84425,372,8417
84426,510,1239
84427,321,7062
84428,575,2782
84429,252,7752
84430,316,3774
84431,396,1598
84432,482,9746
84433,225,6277
84434,661,6203
84435,139,9403
84436,414,6127
84437,801,6628
84438,808,5965
84439,595,4744
84440,386,8512
84441,847,4750
84442,807,3001
84443,796,6306
84444,207,9200
84445,770,3588
84446,979,4367
84447,111,7928
84448,561,1345
84449,669,8115
84450,952,4065
84451,736,8400
84452,934,8743
84453,235,3636
84454,278,8688
84455,328,8383
84456,910,4100
84457,245,7800
84458,687,7767
84459,617,1246
84460,258,6689
84461,134,4161
84462,951,6931
84463,638,1194
84464,408,5347
84465,116,1784
84466,209,1077
84467,131,6533
84468,661,9138
84469,492,8691
84470,337,1853
84471,152,3424
84472,577,3246
84473,645,7680
84474,170,6731
84475,382,4776
84476,571,3884
84477,522,9648
84478,993,7429
84479,775,8861
84480,727,3544
84481,728,5282
84482,601,6991
84483,675,9608
84484,943,4424
84485,327,2291
84486,902,9419
84487,208,1838
84488,516,7670
84489,796,4797
84490,517,2427
84491,152,5448
84492,735,3622
84493,506,3738
84494,949,9208
84495,422,3289
84496,324,4157
84497,231,5929
84498,957,9480
84499,588,3678
84500,699,4847
84501,248,3322
84502,291,6324
84503,399,9896
84504,445,9474
84505,678,5974
84506,843,4656
84507,146,2381
84508,354,9893
84509,321,3866
84510,312,4019
84511,883,6779
84512,864,1313
84513,198,7791
84514,173,8191
84515,954,4685
84516,475,5970
84517,324,6308
84518,828,2624
84519,688,7804
84520,773,3969
84521,363,1774
84522,432,4182
84523,979,8131
84524,559,8307
84525,622,3992
84526,888,9782
84527,187,7858
84528,293,3419
84529,445,1815
84530,251,8827
84531,873,8129
84532,881,4386
84533,786,9010
84534,492,8598
84535,231,8299
84536,521,1549
84537,103,5067
84538,444,8816
84539,179,7634
84540,444,4575
84541,789,8513
84542,413,2284
84543,792,3974
84544,867,5739
84545,528,4702
84546,733,2996
84547,994,1622
84548,117,7558
84549,519,6512
84550,451,8905
84551,260,4014
84552,645,2799
84553,130,3351
84554,931,1719
84555,923,1323
84556,919,9753
84557,324,8815
84558,392,8070
84559,230,9786
84560,876,3487
84561,618,4479
84562,938,1317
84563,804,6857
84564,784,9021
84565,959,2153
84566,916,6864
84567,218,2018
84568,442,1743
84569,607,1690
84570,278,8790
84571,886,9820
84572,897,4630
84573,330,9648
84574,766,5018
84575,493,5556
84576,322,4524
84577,402,1861
84578,529,9437
84579,537,2155
84580,628,4158
84581,647,8129
84582,561,1927
84583,914,5568
84584,963,8627
84585,567,5005
84586,342,7651
84587,327,7079
84588,971,9156
84589,524,8472
84590,475,8941
84591,528,1826
84592,763,4198
84593,413,4069
84594,831,9213
84595,352,9439
84596,156,5946
84597,475,4640
84598,774,5648
84599,306,1059
84600,642,5668
84601,931,7366
84602,696,9502
84603,574,2940
84604,313,6392
84605,220,8686
84606,588,6936
84607,558,9923
84608,444,9796
84609,926,3471
84610,193,3230
84611,670,6729
84612,336,1470
84613,558,1065
84614,488,9055
84615,748,8594
84616,757,6325
84617,662,8878
84618,510,2913
84619,126,1007
84620,242,6949
84621,778,1010
84622,733,4948
84623,113,8935
84624,747,1923
84625,115,4547
84626,625,9697
84627,731,6009
84628,785,8136
84629,315,2202
84630,861,3316
84631,262,8193
84632,891,1482
84633,604,9590
84634,372,2333
84635,513,6281
84636,170,9841
84637,321,2036
84638,826,2252
84639,665,2681
84640,588,1120
84641,417,5155
84642,173,5219
84643,835,2314
84644,843,9170
84645,198,2725
84646,526,9989
84647,489,7181
84648,158,4723
84649,712,1150
84650,318,1524
84651,699,6495
84652,618,8688
84653,849,8403
84654,774,3384
84655,141,1038
84656,892,6055
84657,672,8029
84658,792,9870
84659,925,4525
84660,694,1754
84661,382,3523
84662,282,5321
84663,469,6976
84664,310,9274
84665,645,8742
84666,858,2151
84667,942,9373
84668,317,4289
84669,477,5016
84670,580,1863
84671,954,5256
84672,920,6583
84673,689,3997
84674,518,2747
84675,240,5563
84676,947,7238
84677,647,1971
84678,515,8461
84679,136,7639
84680,779,6083
84681,785,2351
84682,884,9539
84683,313,9251
84684,437,1358
84685,105,5828
84686,105,6059
84687,559,5051
84688,322,5903
84689,332,3249
84690,639,4129
84691,115,4055
84692,407,4541
84693,409,4358
84694,869,8365
84695,641,6003
84696,646,4316
84697,438,1842
84698,130,9220
84699,600,2122
84700,973,9535
84701,482,7497
84702,799,9885
84703,811,7013
84704,376,2752
84705,295,9273
84706,484,6158
84707,269,5492
84708,360,9348
84709,560,4114
84710,708,5147
84711,269,2007
84712,457,3435
84713,419,2114
84714,377,7062
84715,461,9150
84716,908,9290
84717,778,8402
84718,179,6210
84719,514,8010
84720,421,8655
84721,603,4112
84722,242,4312
84723,392,4173
84724,731,8244
84725,362,7561
84726,340,7901
84727,205,7750
84728,579,7785
84729,887,7253
84730,606,1512
84731,140,2316
84732,866,7625
84733,360,3632
84734,954,6310
84735,130,9032
84736,170,3981
84737,951,7609
84738,740,5239
84739,308,2209
84740,441,9492
84741,325,1949
84742,865,1829
84743,377,1830
84744,343,7038
84745,923,8585
84746,702,1359
84747,305,3930
84748,548,2686
84749,582,7462
84750,182,1711
84751,148,1803
84752,315,6684
84753,614,4468
84754,573,5729
84755,934,1881
84756,901,2707
84757,413,3577
84758,469,5047
84759,618,8927
84760,709,6872
84761,211,6999
84762,873,9417
84763,199,3761
84764,734,1281
84765,907,8000
84766,611,6103
84767,342,3624
84768,948,4190
84769,245,8355
84770,814,6635
84771,848,7069
84772,590,1267
84773,287,7259
84774,701,8171
84775,812,2014
84776,529,8114
84777,923,7836
84778,535,9133
84779,314,7364
84780,647,5315
84781,819,1661
84782,507,1693
84783,516,8779
84784,405,7760
84785,355,6033
84786,223,3612
84787,815,1382
84788,576,8541
84789,256,9575
84790,915,6482
84791,975,8045
84792,888,5355
84793,431,2924
84794,788,9605
84795,649,3059
84796,108,8430
84797,257,9924
84798,907,2239
84799,701,1355
84800,148,5091
84801,127,1212
84802,434,5273
84803,474,5438
84804,787,6579
84805,820,4429
84806,956,3684
84807,295,6239
84808,815,3188
84809,586,2557
84810,560,5998
84811,719,5864
84812,861,5004
84813,692,4042
84814,841,1957
84815,507,1151
84816,137,3714
84817,845,7328
84818,657,4015
84819,453,9911
84820,950,5373
84821,166,6874
84822,979,3422
84823,909,3721
84824,301,4993
84825,352,1974
84826,109,7608
84827,172,1931
84828,297,8938
84829,689,9062
84830,167,9566
84831,730,8558
84832,482,2048
84833,232,4430
84834,314,4900
84835,175,7602
84836,157,3003
84837,894,3746
84838,728,3107
84839,132,6085
84840,647,1876
84841,722,2342
84842,549,4920
84843,661,1388
84844,469,5741
84845,458,7350
84846,702,4425
84847,504,4564
84848,154,2848
84849,387,8136
84850,820,6089
84851,466,3697
84852,329,8078
84853,255,3434
84854,220,7068
84855,350,7058
84856,200,4962
84857,445,1757
84858,442,8362
84859,313,4184
84860,902,3239
84861,923,2776
84862,302,4323
84863,776,2097
84864,577,4719
84865,331,9945
84866,531,8174
84867,104,4488
84868,254,9685
84869,353,1724
84870,550,1373
84871,882,4237
84872,549,5902
84873,918,7452
84874,726,1593
84875,720,1957
84876,661,7912
84877,523,9643
84878,164,4791
84879,519,6175
84880,509,4542
84881,331,1342
84882,739,1043
84883,266,5318
84884,876,6853
84885,190,8800
84886,344,7312
84887,700,1012
84888,878,1826
84889,971,8004
84890,194,6872
84891,954,6365
84892,634,7927
84893,653,3388
84894,193,3239
84895,744,2518
84896,175,6642
84897,164,5658
84898,659,8095
84899,556,5684
84900,744,7345
84901,226,4904
84902,556,6480
84903,290,3915
84904,465,3374
84905,420,1523
84906,614,9799
84907,156,5895
84908,645,8683
84909,563,2601
84910,406,1526
84911,668,1744
84912,170,6886
84913,844,2902
84914,250,6205
84915,102,9606
84916,743,4344
84917,609,4556
84918,661,4719
84919,851,8729
84920,620,1576
84921,684,4522
84922,510,9786
84923,694,2363
84924,638,4546
84925,557,4454
84926,884,5503
84927,703,4364
84928,855,1923
84929,541,1040
84930,822,4935
84931,706,6620
84932,970,9676
84933,402,5201
84934,771,4097
84935,980,1942
84936,604,1166
84937,264,2596
84938,885,4575
84939,210,5275
84940,545,2134
84941,923,5742
84942,479,6787
84943,619,6222
84944,154,3756
84945,976,8942
84946,592,1796
84947,438,9797
84948,113,1122
84949,806,8600
84950,709,9907
84951,570,7983
84952,624,7731
84953,182,2089
84954,519,1555
84955,459,7776
84956,275,5461
84957,787,5599
84958,325,7405
84959,518,9048
84960,220,1346
84961,734,3390
84962,132,1400
84963,759,9867
84964,413,1760
84965,921,8152
84966,622,9163
84967,763,3796
84968,911,2857
84969,124,7708
84970,456,9770
84971,683,2874
84972,250,5161
84973,262,2438
84974,118,9626
84975,839,1195
84976,187,2235
84977,349,5631
84978,574,2595
84979,421,4734
84980,561,1585
84981,879,7446
84982,500,1159
84983,517,1388
84984,801,5290
84985,563,8474
84986,699,7853
84987,747,2414
84988,968,6638
84989,211,3191
84990,562,5201
84991,849,6736
84992,507,3507
84993,600,4568
84994,226,6119
84995,508,8475
84996,505,5076
84997,728,9785
84998,200,2882
84999,756,4315
85000,916,1608
85001,365,1190
85002,113,4775
85003,950,9916
85004,633,7098
85005,450,6766
85006,303,8838
85007,648,1776
85008,271,3605
85009,574,9702
85010,216,7659
85011,664,9191
85012,245,1025
85013,180,7092
85014,275,2130
85015,953,4192
85016,904,6025
85017,993,4362
85018,383,2266
85019,563,8018
85020,749,2150
85021,996,6776
85022,515,7014
85023,812,8635
85024,647,9353
85025,483,2665
85026,956,1625
85027,541,8187
85028,267,5062
85029,761,2650
85030,462,4741
85031,532,4754
85032,322,8197
85033,164,2211
85034,245,6864
85035,326,9617
85036,772,5340
85037,906,2304
85038,379,2151
85039,860,8608
85040,456,1920
85041,902,4306
85042,497,6286
85043,551,4453
85044,140,8995
85045,435,2291
85046,156,7497
85047,112,9649
85048,353,5176
85049,117,4163
85050,253,2991
85051,706,9155
85052,544,9602
85053,169,3452
85054,634,4517
85055,807,1079
85056,266,4957
85057,763,1438
85058,510,1492
85059,448,2388
85060,387,8938
85061,778,9553
85062,553,1830
85063,899,5217
85064,456,1733
85065,213,4780
85066,209,3789
85067,150,6638
85068,387,5927
85069,250,9961
85070,151,4816
85071,457,4044
85072,170,3782
85073,272,6897
85074,131,6060
85075,988,7596
85076,448,6563
85077,670,2454
85078,836,5260
85079,604,9935
85080,644,2462
85081,302,9928
85082,654,4165
85083,709,7506
85084,269,5393
85085,743,9380
85086,815,9467
85087,697,1923
85088,477,2367
85089,374,5126
85090,438,9922
85091,267,2328
85092,362,8580
85093,541,8523
85094,400,1600
85095,510,9896
85096,807,7757
85097,514,8682
85098,794,9876
85099,544,4251
85100,955,3791
85101,178,4268
85102,471,9310
85103,186,9825
85104,825,5333
85105,133,2940
85106,258,8836
85107,863,5653
85108,671,8238
85109,889,4540
85110,609,4296
85111,898,4269
85112,139,1686
85113,643,7824
85114,636,8136
85115,839,2952
85116,187,9866
85117,740,1327
85118,620,9246
85119,336,6560
85120,679,6042
85121,319,3650
85122,799,2315
85123,280,9571
85124,370,7526
85125,521,5640
85126,856,8059
85127,449,8861
85128,996,3331
85129,966,9876
85130,930,5223
85131,660,6690
85132,665,2361
85133,965,9454
85134,155,1503
85135,988,7567
85136,549,7603
85137,222,1300
85138,737,3219
85139,592,1594
85140,679,8465
85141,271,3213
85142,802,1811
85143,166,4118
85144,419,8484
85145,231,8518
85146,365,6108
85147,845,5789
85148,155,3842
85149,217,3549
85150,353,7198
85151,792,3703
85152,941,2787
85153,906,1518
85154,899,5781
85155,912,2760
85156,324,6074
85157,218,3768
85158,463,5552
85159,323,3535
85160,945,2824
85161,916,3923
85162,262,2016
85163,873,8177
85164,700,6900
85165,515,4000
85166,549,4881
85167,953,6328
85168,828,6341
85169,925,6386
85170,419,2878
85171,259,6429
85172,845,5554
85173,312,9192
85174,957,8537
85175,500,4148
85176,706,4765
85177,112,2196
85178,427,3674
85179,756,1192
85180,233,4772
85181,775,8581
85182,676,6208
85183,685,8644
85184,267,4118
85185,365,5769
85186,569,2960
85187,260,2366
85188,501,7390
85189,426,1955
85190,693,6780
85191,189,5647
85192,808,9152
85193,239,5013
85194,810,6145
85195,213,1600
85196,301,7488
85197,370,2575
85198,114,8901
85199,578,8296
85200,702,7194
85201,943,6645
85202,455,8600
85203,823,1109
85204,200,7114
85205,620,1189
85206,888,4965
85207,742,5262
85208,242,6671
85209,328,3207
85210,917,7930
85211,424,8557
85212,951,7065
85213,777,6313
85214,407,6619
85215,171,9793
85216,887,4399
85217,186,8771
85218,832,7114
85219,817,7739
85220,101,4401
85221,588,2579
85222,484,6138
85223,243,8241
85224,896,5530
85225,226,5115
85226,964,2413
85227,580,5584
85228,191,3410
85229,747,5111
85230,368,2802
85231,405,5615
85232,816,6454
85233,222,9270
85234,734,1850
85235,778,9233
85236,973,6706
85237,601,6044
85238,168,2295
85239,424,3161
85240,626,3210
85241,862,1433
85242,256,6976
85243,702,6162
85244,306,9336
85245,725,4313
85246,844,7901
85247,799,2394
85248,659,6070
85249,659,7069
85250,172,6950
85251,130,8507
85252,844,2462
85253,704,3866
85254,417,8301
85255,985,9044
85256,291,7085
85257,564,2741
85258,992,2314
85259,628,4637
85260,368,9656
85261,689,1384
85262,687,7455
85263,955,3619
85264,631,2268
85265,141,7424
85266,664,3310
85267,697,5277
85268,312,2966
85269,147,8784
85270,808,3326
85271,993,5585
85272,156,7057
85273,534,9884
85274,566,5596
85275,309,6236
85276,931,7672
85277,933,4582
85278,390,5802
85279,287,6817
85280,834,2992
85281,126,8691
85282,833,6892
85283,495,2186
85284,818,7628
85285,315,2015
85286,973,3742
85287,799,9593
85288,837,7137
85289,513,6240
85290,160,6448
85291,432,9519
85292,372,2805
85293,695,5773
85294,196,7497
85295,163,9560
85296,757,2767
85297,999,1755
85298,875,6707
85299,666,7903
85300,223,5584
85301,828,4590
85302,848,2186
85303,895,3580
85304,119,5285
85305,507,3465
85306,624,4277
85307,483,5060
85308,614,2294
85309,514,4575
85310,975,6052
85311,937,6410
85312,166,6185
85313,449,2824
85314,969,2945
85315,704,9388
85316,192,2087
85317,470,9295
85318,960,4156
85319,305,8367
85320,937,1186
85321,207,4616
85322,227,5100
85323,102,4340
85324,181,5868
85325,310,8413
85326,628,6223
85327,934,3863
85328,965,7797
85329,642,5742
85330,122,3577
85331,340,1944
85332,123,4607
85333,155,3698
85334,547,7967
85335,748,3851
85336,163,7446
85337,870,2388
85338,532,1520
85339,329,7838
85340,101,9516
85341,147,9206
85342,483,4723
85343,211,5478
85344,412,4197
85345,433,3017
85346,779,7269
85347,239,7069
85348,858,7343
85349,888,7909
85350,328,4146
85351,233,1964
85352,983,4226
85353,104,6372
85354,207,4979
85355,468,9747
85356,177,2135
85357,105,8716
85358,832,8085
85359,377,6150
85360,706,2880
85361,665,2309
85362,748,7337
85363,221,1927
85364,627,9371
85365,792,8343
85366,229,9175
85367,465,5361
85368,734,5519
85369,114,8276
85370,342,4759
85371,615,6926
85372,718,9575
85373,776,9985
85374,418,9646
85375,598,5306
85376,665,5506
85377,278,8354
85378,649,4930
85379,475,9866
85380,856,9150
85381,116,8429
85382,518,4536
85383,774,2376
85384,191,3494
85385,116,3047
85386,747,2196
85387,713,7854
85388,719,9879
85389,530,4386
85390,483,7978
85391,440,2842
85392,911,6235
85393,294,5770
85394,713,8402
85395,839,1690
85396,671,9967
85397,725,7572
85398,669,4155
85399,834,7525
85400,458,7560
85401,125,8980
85402,817,6261
85403,667,4814
85404,634,6321
85405,453,6455
85406,100,8731
85407,205,9748
85408,466,8058
85409,697,8701
85410,413,6860
85411,990,7747
85412,773,2012
85413,401,1477
85414,105,5706
85415,698,1274
85416,357,7259
85417,912,8276
85418,489,6046
85419,869,4317
85420,164,9249
85421,246,5130
85422,187,5561
85423,191,2437
85424,536,1968
85425,462,4738
85426,689,8042
85427,886,6395
85428,794,5216
85429,436,7022
85430,703,4607
85431,199,7219
85432,698,1941
85433,932,6126
85434,292,5734
85435,546,1486
85436,469,2800
85437,590,3497
85438,853,5532
85439,942,1671
85440,772,5168
85441,415,9390
85442,205,6335
85443,908,5948
85444,448,1401
85445,219,4673
85446,776,4699
85447,795,7940
85448,112,4007
85449,812,5940
85450,691,1228
85451,630,2318
85452,123,8879
85453,240,8743
85454,471,2541
85455,390,2782
85456,486,6349
85457,770,9082
85458,793,2802
85459,161,7523
85460,390,5945
85461,354,5599
85462,562,5179
85463,586,2011
85464,938,7925
85465,707,9029
85466,387,9338
85467,592,6929
85468,397,8687
85469,568,2832
85470,568,2775
85471,664,8090
85472,477,8677
85473,758,5347
85474,850,3451
85475,671,5737
85476,582,5960
85477,858,9276
85478,661,4858
85479,522,5120
85480,722,9736
85481,744,5717
85482,908,1041
85483,457,4741
85484,478,1624
85485,334,1245
85486,352,8187
85487,619,6262
85488,911,3176
85489,611,5587
85490,569,6522
85491,918,7270
85492,119,4227
85493,551,6057
85494,592,5265
85495,284,9658
85496,738,3913
85497,449,6674
85498,490,1210
85499,688,9711
85500,506,7617
85501,385,8647
85502,153,8810
85503,474,7860
85504,992,1716
85505,923,7931
85506,902,4257
85507,256,5286
85508,784,4542
85509,760,2616
85510,640,2684
85511,124,8207
85512,942,7667
85513,915,8220
85514,835,8611
85515,262,7214
85516,226,4456
85517,336,3706
85518,874,5821
85519,329,6201
85520,768,7793
85521,194,5585
85522,682,7959
85523,912,4834
85524,406,9171
85525,272,6516
85526,873,6743
85527,564,5313
85528,481,9992
85529,698,9116
85530,637,5466
85531,101,4450
85532,401,5876
85533,170,7362
85534,385,7414
85535,796,6295
85536,133,8670
85537,994,8426
85538,248,9740
85539,946,2950
85540,836,4168
85541,871,5667
85542,462,9609
85543,162,5931
85544,146,5580
85545,456,8983
85546,516,7687
85547,622,6932
85548,624,3661
85549,378,9822
85550,598,8985
85551,115,6482
85552,920,3629
85553,174,1153
85554,692,8425
85555,990,3173
85556,738,4797
85557,547,7770
85558,115,8049
85559,727,7073
85560,605,7523
85561,699,5440
85562,601,9120
85563,353,4654
85564,317,6722
85565,519,2482
85566,754,7455
85567,166,5637
85568,514,8036
85569,611,4981
85570,485,3593
85571,350,8507
85572,469,9020
85573,490,4631
85574,419,6636
85575,272,3444
85576,103,2123
85577,309,7837
85578,674,7459
85579,959,8007
85580,416,2473
85581,982,6493
85582,513,3654
85583,702,9556
85584,233,3125
85585,459,6670
85586,199,4347
